cusip,name,type,issuedate,maturitydate,originalface
3622AADY7,784719,SP,20190401,20480120,94658861
3622AADZ4,784720,SP,20190401,20480420,14668853
3622AAD27,784721,SP,20190401,20480420,29636709
3622AAD35,784722,SP,20190501,20311215,5657891
3622AAD43,784723,WB,20190501,20490520,12570995
3622AAD50,784724,SP,20190501,20380215,5055913
3622AAD68,784725,SP,20190501,20320715,5001887
3622AAD76,784726,SP,20190501,20380215,5044788
3622AAD84,784727,SP,20190501,20431115,802234127
3622AAD92,784728,SP,20190501,20400115,3753718468
3622AAEA8,784729,JP,20190501,20340420,41076687
3622AAEB6,784730,SP,20190501,20390115,8854893
3622AAEC4,784731,SP,20190501,20490520,106863230
3622AAED2,784732,SP,20190501,20490520,104573234
3622AAEE0,784733,SP,20190501,20490520,12112059
3622AAEF7,784734,SP,20190501,20490520,9857657
3622AAEG5,784735,SP,20190501,20420620,1871735703
3622AAEH3,784736,SP,20190501,20490520,14524728
3622AAEJ9,784737,SP,20190501,20311020,5999002
3622AAEK6,784738,WA,20190501,20490420,2633023
3622AAEL4,784739,BP,20190501,20340520,6439009
3622AAEM2,784740,JP,20190501,20340520,16637651
3622AAEN0,784741,SP,20190501,20390715,6583278
3622AAEP5,784742,WB,20190501,20490420,14450265
3622AAEQ3,784743,SP,20190501,20481120,75978603
3622AAER1,784744,SP,20190501,20481115,52279375
3622AAES9,784745,SP,20190501,20460315,27217504
3622AAET7,784746,SP,20190501,20430815,16571354
3622AAEU4,784747,SP,20190501,20480515,71772727
3622AAEV2,784748,SP,20190601,20480220,25080000
3622AAEW0,784749,SP,20190601,20490220,14088952
3622AAEX8,784750,SP,20190601,20391215,83941849
3622AAEY6,784751,SP,20190601,20430815,6955717440
3622AAEZ3,784752,SP,20190601,20450315,5446978
3622AAE26,784753,JP,20190601,20340520,12000001
3622AAE34,784754,SP,20190601,20470715,5112163
3622AAE42,784755,SP,20190601,20480420,16106683
3622AAE59,784756,SP,20190601,20480120,56468071
3622AAE67,784757,SP,20190601,20490620,11844840
3622AAE75,784758,SP,20190601,20490520,18836972
3622AAE83,784759,SP,20190601,20490520,11755405
3622AAE91,784760,SP,20190601,20480215,27955782
3622AAFA7,784761,SP,20190601,20490220,50500665
3622AAFB5,784762,SP,20190601,20490520,51472182
3622AAFC3,784763,SP,20190601,20490220,56571848
3622AAFD1,784764,SP,20190601,20490220,52947425
3622AAFE9,784765,SP,20190601,20411215,7706458
3622AAFF6,784766,SP,20190601,20480315,5879110
3622AAFG4,784767,SP,20190601,20470115,12956636
3622AAFH2,784768,SP,20190601,20460920,103862696
3622AAFJ8,784769,SP,20190601,20461020,52078684
3622AAFK5,784770,SP,20190601,20450915,28258313
3622AAFL3,784771,SP,20190601,20430315,9390431
3622AAFM1,784772,SP,20190601,20451015,22526865
3622AAFN9,784773,SP,20190701,20291215,5602773
3622AAFP4,784774,SP,20190701,20301215,6559575
3622AAFQ2,784775,SP,20190701,20291215,5594930
3622AAFR0,784776,SP,20190701,20381015,6745331
3622AAFS8,784777,SP,20190701,20310915,5218901
3622AAFT6,784778,SP,20190701,20310115,5525303
3622AAFU3,784779,SP,20190701,20480220,76717418
3622AAFV1,784780,SP,20190701,20490320,35777621
3622AAFW9,784781,SP,20190701,20481120,8843440
3622AAFX7,784782,SP,20190701,20490415,35895531
3622AAFY5,784783,SP,20190701,20460720,51808015
3622AAFZ2,784784,JP,20190801,20340720,9168455
3622AAF25,784785,SP,20190801,20490620,38301962
3622AAF33,784786,SP,20190801,20320515,10060685
3622AAF41,784787,SP,20190801,20381115,10217311
3622AAF58,784788,SP,20190801,20431215,59892038
3622AAF66,784789,SP,20190801,20460220,32253246
3622AAF74,784790,JP,20190801,20300615,6013112
3622AAF82,784791,AP,20190801,20490620,37808696
3622AAF90,784792,SP,20190801,20490820,30059082
3622AAGA6,784793,SP,20190801,20471220,161535983
3622AAGB4,784794,SP,20190801,20420615,21126777
3622AAGC2,784795,SP,20190801,20461215,51638968
3622AAGD0,784796,SP,20190801,20490520,51027820
3622AAGE8,784797,SP,20190801,20490120,58680964
3622AAGF5,784798,SP,20190801,20460815,25041349
3622AAGG3,784799,SP,20190801,20490520,6287982
3622AAGH1,784800,SP,20190801,20450620,8883943
3622AAGJ7,784801,SP,20190801,20470620,29925672
3622AAGK4,784802,SP,20190901,20410220,5313426
3622AAGL2,784803,SP,20190901,20391215,7462585
3622AAGM0,784804,SP,20190901,20320215,5061695
3622AAGN8,784805,SP,20190901,20480420,120608656
3622AAGP3,784806,WB,20190901,20490820,17177658
3622AAGQ1,784807,WA,20190901,20490820,11014978
3622AAGR9,784808,SP,20190901,20490820,10452136
3622AAGT5,784810,SP,20190901,20490920,40826284
3622AAGU2,784811,SP,20190901,20480215,7098017
3622AAGV0,784812,SP,20190901,20340415,5314681
3622AAGW8,784813,SP,20190901,20490820,230001000
3622AAGX6,784814,SP,20190901,20490420,50795706
3622AAGY4,784815,SP,20190901,20490520,55970490
3622AAGZ1,784816,SP,20190901,20471120,5784565
3622AAG24,784817,WB,20190901,20471020,18729662
3622AAG32,784818,WB,20190901,20480620,106716214
3622AAG40,784819,SP,20190901,20461015,9485112
3622AAG57,784820,SP,20190901,20470215,64626329
3622AAG65,784821,JP,20190901,20340820,56794276
3622AAG73,784822,SP,20190901,20450815,32472538
3622AAG81,784823,SP,20190901,20430815,6180348
3622AAG99,784824,SP,20190901,20480715,51572536
3622AAHA5,784825,SP,20191001,20491020,135908204
3622AAHB3,784826,SP,20191001,20490520,50545741
3622AAHC1,784827,SP,20191001,20490920,45001000
3622AAHD9,784828,SP,20191001,20480320,88606704
3622AAHF4,784830,SP,20191001,20470915,26460921
3622AAHG2,784831,SP,20191001,20480920,30810999
3622AAHH0,784832,SP,20191001,20451020,77225973
3622AAHJ6,784833,JP,20191001,20340820,36517318
3622AAHK3,784834,WA,20191001,20480720,18804973
3622AAHM9,784836,SP,20191001,20481120,79944895
3622AAHN7,784837,SP,20191001,20460420,31455200
3622AAHP2,784838,SP,20191001,20481115,26215448
3622AAHQ0,784839,SP,20191001,20490615,27659595
3622AAHT4,784842,SP,20191101,20320315,6125023
3622AAHU1,784843,SP,20191101,20390115,6604511
3622AAHV9,784844,SP,20191101,20310715,8992688
3622AAHW7,784845,WB,20191101,20491020,13077167
3622AAHX5,784846,SP,20191101,20490320,48997000
3622AAHY3,784847,SP,20191101,20491120,113249843
3622AAHZ0,784848,SP,20191101,20470215,75209911
3622AAH23,784849,SP,20191101,20491020,13511712
3622AAH31,784850,SP,20191101,20480120,10386206
3622AAH49,784851,SP,20191101,20481015,7615503
3622AAH64,784853,JP,20191101,20341020,17629093
3622AAH72,784854,SP,20191101,20490520,63654331
3622AAH80,784855,SP,20191101,20480215,8709410
3622AAH98,784856,SP,20191101,20491120,50001000
3622AAJC9,784859,SP,20191201,20491220,116874309
3622AAJD7,784860,SP,20191201,20491220,50001000
3622AAJE5,784861,JP,20191201,20340820,7429534
3622AAJG0,784863,SP,20191201,20490720,50706152
3622AAJH8,784864,SP,20191201,20490820,61855395
3622AAJJ4,784865,SP,20191201,20491220,50001000
3622AAJN5,784869,SP,20191201,20480615,14616395
3622AAJP0,784870,SP,20191201,20470115,13967548
3622AAJQ8,784871,AP,20191201,20490120,72989147
3622AAJR6,784872,JP,20191201,20330920,10462515
3622AAJS4,784873,AP,20191201,20460720,11884936
3622AAJT2,784874,SP,20191201,20460420,25027687
3622AAJU9,784875,SP,20191201,20460320,12160742
3622AAJW5,784877,SP,20200101,20480215,18511103
3622AAJX3,784878,SP,20200101,20320415,30174206
3622AAJZ8,784880,SP,20200101,20320715,5044136
3622AAJ21,784881,SP,20200101,20360715,6806827
3622AAJ39,784882,SP,20200101,20490820,47706804
3622AAJ47,784883,SP,20200101,20490820,56285160
3622AAJ54,784884,SP,20200101,20490820,58251076
3622AAJ62,784885,SP,20200101,20480820,6145734
3622AAJ70,784886,SP,20200101,20481020,16670055
3622AAJ88,784887,SP,20200101,20490820,26136564
3622AAKA1,784889,JP,20200101,20310220,50234450
3622AAKB9,784890,SP,20200101,20460120,29101548
3622AAKC7,784891,SP,20200101,20480420,88005757
3622AAKD5,784892,SP,20200101,20480420,44320821
3622AAKE3,784893,SP,20200101,20471220,38030899
3622AAKF0,784894,SP,20200101,20480220,103246552
3622AAKG8,784895,SP,20200101,20470920,36214982
3622AAKH6,784896,JP,20200101,20341120,17513358
3622AAKJ2,784897,SP,20200101,20491015,11056070
3622AAKK9,784898,JP,20200101,20330120,39592955
3622AAKL7,784899,SP,20200101,20480220,35840294
3622AAKM5,784900,SP,20200101,20490420,25134838
3622AAKN3,784901,SP,20200101,20500120,75001000
3622AAKP8,784902,JP,20200101,20341220,127919137
3622AAKQ6,784903,SP,20200201,20470215,69068863
3622AAKR4,784904,SP,20200201,20500220,55001000
3622AAKS2,784905,SP,20200201,20500120,68192284
3622AAKW3,784909,SP,20200201,20410315,5294111
3622AAKX1,784910,SP,20200201,20410615,5517683
3622AAKY9,784911,WB,20200201,20500120,17906386
3622AAKZ6,784912,SP,20200201,20360815,6436492
3622AAK29,784913,SP,20200201,20360815,6390298
3622AAK37,784914,SP,20200201,20360615,5103791
3622AAK45,784915,SP,20200201,20420220,7138825
3622AAK52,784916,SP,20200201,20500120,24199000
3622AAK78,784918,SP,20200201,20500220,25001000
3622AAK86,784919,SP,20200201,20490920,50321904
3622AAK94,784920,SP,20200201,20490820,38438462
3622AALA0,784921,SP,20200201,20490920,75655293
3622AALC6,784923,SP,20200301,20500220,52600361
3622AALD4,784924,AP,20200301,20470220,6310077
3622AALE2,784925,SP,20200301,20471015,21389465
3622AALK8,784930,SP,20200301,20500220,52675604
3622AALL6,784931,SP,20200301,20500320,242847797
3622AALM4,784932,SP,20200301,20500320,118559243
3622AALN2,784933,SP,20200301,20500320,186478745
3622AALP7,784934,SP,20200301,20480820,337989970
3622AALQ5,784935,SP,20200301,20500320,40891000
3622AALR3,784936,SP,20200301,20500220,18151240
3622AALS1,784937,SP,20200301,20500320,63766353
3622AALT9,784938,SP,20200301,20500320,16649314
3622AALU6,784939,SP,20200301,20500320,18440568
3622AALV4,784940,SP,20200301,20500320,42161476
3622AALW2,784941,SP,20200301,20500320,40321544
3622AALX0,784942,SP,20200301,20500320,40663502
3622AALY8,784943,SP,20200301,20500320,58830635
3622AALZ5,784944,SP,20200301,20500320,104990273
3622AAL28,784945,SP,20200301,20500320,181552796
3622AAL36,784946,SP,20200301,20500320,461775112
3622AAL44,784947,SP,20200301,20500320,723908941
3622AAL51,784948,SP,20200301,20500320,195223179
3622AAL69,784949,SP,20200301,20500220,65316695
3622AAL77,784950,SP,20200301,20500320,54959144
3622AAL85,784951,SP,20200301,20500320,120481243
3622AAL93,784952,SP,20200301,20500220,100639465
3622AAMA9,784953,SP,20200301,20500320,129775394
3622AAMB7,784954,SP,20200301,20500320,51622697
3622AAMC5,784955,SP,20200301,20500320,57073378
3622AAMD3,784956,SP,20200301,20500320,54916515
3622AAME1,784957,SP,20200301,20500320,24715328
3622AAMF8,784958,SP,20200301,20500320,27990849
3622AAMG6,784959,SP,20200301,20500320,20063972
3622AAMH4,784960,JP,20200301,20350120,67650879
3622AAMJ0,784961,JP,20200301,20350220,47536131
3622AAMK7,784962,SP,20200401,20491120,42638679
3622AAML5,784963,AP,20200401,20500320,997834313
3622AAMM3,784964,AP,20200401,20500420,693516330
3622AAMN1,784965,SP,20200401,20500320,59413036
3622AAMP6,784966,SP,20200401,20500420,103569134
3622AAMQ4,784967,SP,20200401,20500420,186607273
3622AAMR2,784968,SP,20200401,20500420,253472480
3622AAMT8,784970,SP,20200401,20500420,26430101
3622AAMU5,784971,SP,20200401,20500420,5001000
3622AAMW1,784973,JP,20200401,20330220,9595228
3622AAMY7,784975,SP,20200401,20500420,16479348
3622AAMZ4,784976,SP,20200401,20500320,23185247
3622AAM27,784977,SP,20200401,20500320,12837055
3622AAM43,784979,SP,20200401,20500420,7876247
3622AAM50,784980,JP,20200401,20350220,48665086
3622AAM68,784981,SP,20200401,20500420,36844547
3622AAM76,784982,SP,20200401,20500220,25851091
3622AAM84,784983,SP,20200401,20500420,18850145
3622AAM92,784984,SP,20200401,20420815,695354342
3622AANA8,784985,SP,20200401,20480920,201149790
3622AANB6,784986,SP,20200401,20420815,180917832
3622AANC4,784987,SP,20200401,20460420,474091906
3622AAND2,784988,SP,20200401,20411215,573500738
3622AANE0,784989,JP,20200401,20350320,32797906
3622AANF7,784990,SP,20200401,20450920,811724875
3622AANG5,784991,SP,20200401,20460420,428103712
3622AANH3,784992,SP,20200401,20460415,302898702
3622AANJ9,784993,BP,20200501,20350420,5248857
3622AANK6,784994,SP,20200501,20480420,5418289
3622AANL4,784995,SP,20200501,20500120,58552648
3622AANM2,784996,SP,20200501,20430615,5786268
3622AANN0,784997,JP,20200501,20340820,26849587
3622AANP5,784998,SP,20200501,20450420,225402328
3622AANQ3,784999,SP,20200501,20380915,5010743
3622AANR1,785000,SP,20200501,20451115,18576048
3622AANS9,785001,SP,20200501,20460415,165058494
3622AANT7,785002,SP,20200501,20460315,131145343
3622AANV2,785004,JP,20200501,20310420,35021919
3622AANW0,785005,SP,20200501,20420815,11406873
3622AANX8,785006,SP,20200501,20500420,71432310
3622AANY6,785007,JP,20200501,20310420,12694002
3622AANZ3,785008,JP,20200501,20300720,11751276
3622AAN26,785009,SP,20200501,20420815,624182473
3622AAN34,785010,SP,20200501,20420815,167613229
3622AAN42,785011,SP,20200501,20420715,19421737
3622AAN67,785013,SP,20200501,20500220,21383060
3622AAN75,785014,SP,20200501,20500420,15001000
3622AAN83,785015,SP,20200501,20491020,27948886
3622AAN91,785016,JP,20200501,20340720,10991406
3622AAPA6,785017,SP,20200501,20500520,52200271
3622AAPB4,785018,SP,20200501,20500520,59867065
3622AAPD0,785020,SP,20200501,20500520,16179518
3622AAPE8,785021,SP,20200501,20470520,237111237
3622AAPG3,785023,JP,20200501,20340520,94299757
3622AAPH1,785024,SP,20200501,20500520,18786834
3622AAPJ7,785025,SP,20200501,20500220,171058455
3622AAPK4,785026,SP,20200501,20500520,122614922
3622AAPM0,785028,SP,20200501,20500520,15065683
3622AAPN8,785029,WK,20200501,20350420,5538414
3622AAPP3,785030,SP,20200601,20411015,6649375
3622AAPQ1,785031,WB,20200601,20500520,13213618
3622AAPS7,785033,SP,20200601,20480520,5387174
3622AAPU2,785035,SP,20200601,20500620,51750269
3622AAPV0,785036,SP,20200601,20480420,172574486
3622AAPW8,785037,SP,20200601,20500520,35001000
3622AAPX6,785038,SP,20200601,20500620,15001000
3622AAPY4,785039,SP,20200601,20500620,67954941
3622AAPZ1,785040,SP,20200601,20500620,124972830
3622AAP24,785041,SP,20200601,20500620,162297530
3622AAP40,785043,SP,20200601,20490420,331954458
3622AAP57,785044,SP,20200601,20500620,150285352
3622AAP65,785045,SP,20200601,20461115,6317784
3622AAP73,785046,SP,20200601,20450215,9791446
3622AAP81,785047,SP,20200601,20471015,6714428
3622AAP99,785048,SP,20200601,20470915,12043690
3622AAQA5,785049,SP,20200601,20500620,25205427
3622AAQB3,785050,SP,20200601,20500620,32877793
3622AAQC1,785051,SP,20200601,20500620,20286090
3622AAQD9,785052,SP,20200601,20500620,38951077
3622AAQE7,785053,SP,20200601,20500620,509481742
3622AAQF4,785054,SP,20200601,20500620,50001000
3622AAQG2,785055,SP,20200601,20500620,82052177
3622AAQH0,785056,SP,20200601,20470315,22164827
3622AAQJ6,785057,SP,20200601,20500520,17142560
3622AAQL1,785059,SP,20200601,20500620,17987768
3622AAQN7,785061,SP,20200601,20500420,75224097
3622AAQP2,785062,SP,20200601,20480615,5326411
3622AAQQ0,785063,SP,20200601,20471115,10462512
3622AAQR8,785064,SP,20200601,20450220,6733228
3622AAQS6,785065,SP,20200601,20431020,6432883
3622AAQT4,785066,SP,20200601,20481220,11350459
3622AAQU1,785067,SP,20200601,20491220,15260497
3622AAQV9,785068,SP,20200601,20500220,8715849
3622AAQW7,785069,SP,20200601,20500420,10027827
3622AAQX5,785070,SP,20200601,20500620,11283410
3622AAQY3,785071,SP,20200701,20500620,26304223
3622AAQZ0,785072,SP,20200701,20490320,212992022
3622AAQ23,785073,SP,20200701,20490915,39148640
3622AAQ31,785074,SP,20200701,20381015,5073075
3622AAQ49,785075,SP,20200701,20500520,7539423
3622AAQ64,785077,WB,20200701,20500620,15290498
3622AAQ72,785078,SP,20200701,20500520,110997981
3622AAQ80,785079,SP,20200701,20500720,110398821
3622AAQ98,785080,SP,20200701,20500720,93085710
3622AARA4,785081,SP,20200701,20500720,64056849
3622AARB2,785082,SP,20200701,20500720,60620126
3622AARC0,785083,SP,20200701,20500720,100001000
3622AARD8,785084,SP,20200701,20410515,5270381
3622AARF3,785086,SP,20200701,20500620,106159050
3622AARG1,785087,SP,20200801,20480220,225148827
3622AARH9,785088,SP,20200801,20430715,6555351
3622AARJ5,785089,SP,20200801,20470120,128865301
3622AARK2,785090,SP,20200801,20470715,50810319
3622AARM8,785092,SP,20200801,20400115,7241231
3622AARN6,785093,SP,20200801,20500820,64496805
3622AARQ9,785095,WK,20200801,20430420,6150227
3622AARR7,785096,SP,20200801,20370815,27078084
3622AARS5,785097,SP,20200801,20470815,13412507
3622AART3,785098,SP,20200801,20430815,30763682
3622AARU0,785099,SP,20200801,20470115,11835175
3622AARV8,785100,SP,20200801,20450415,10873774
3622AARW6,785101,SP,20200801,20480120,162021270
3622AARX4,785102,WB,20200801,20460620,3816994
3622AARY2,785103,WK,20200801,20470320,8507620
3622AARZ9,785104,SP,20200801,20500820,30496544
3622AAR22,785105,SP,20200801,20500820,71808066
3622AAR30,785106,SP,20200801,20500820,34348087
3622AAR48,785107,SP,20200801,20500820,56835086
3622AAR55,785108,SP,20200801,20500820,101652700
3622AAR63,785109,SP,20200801,20500820,46831812
3622AAR97,785112,SP,20200801,20500820,66814003
3622AASA3,785113,SP,20200801,20500820,87466503
3622AASB1,785114,SP,20200801,20500820,50177379
3622AASC9,785115,SP,20200801,20500820,25626112
3622AASD7,785116,SP,20200801,20490920,184609519
3622AASG0,785119,WB,20200901,20500820,17060934
3622AASH8,785120,SP,20200901,20490220,249197236
3622AASJ4,785121,SP,20200901,20500215,82387803
3622AASK1,785122,SP,20200901,20491020,21379584
3622AASM7,785124,SP,20200901,20480315,63879578
3622AASN5,785125,SP,20200901,20480615,43353146
3622AASP0,785126,SP,20200901,20471220,55886627
3622AASQ8,785127,SP,20200901,20481020,18998100
3622AASR6,785128,SP,20200901,20500520,5475727
3622AASS4,785129,SP,20200901,20410720,6917942
3622AAST2,785130,SP,20200901,20381220,5986724
3622AASU9,785131,SP,20200901,20391215,90935305
3622AASV7,785132,SP,20200901,20380115,15315566
3622AASW5,785133,SP,20200901,20380715,6470509
3622AASX3,785134,SP,20200901,20491120,100388506
3622AASY1,785135,SP,20200901,20491220,53089219
3622AAS54,785140,SP,20201001,20500220,73194017
3622AAS62,785141,SP,20201001,20500820,33234593
3622AAS70,785142,SP,20201001,20500920,165746784
3622AAS88,785143,SP,20201001,20350320,5014006
3622AAS96,785144,SP,20201001,20401020,5761046
3622AATA2,785145,SP,20201001,20400215,98303975
3622AATB0,785146,SP,20201001,20391115,13827630
3622AATC8,785147,SP,20201001,20400915,13982442
3622AATD6,785148,SP,20201001,20500220,229472628
3622AATE4,785149,SP,20201001,20501020,24723303
3622AATF1,785150,SP,20201001,20501020,25553216
3622AATG9,785151,SP,20201001,20501020,67214842
3622AATH7,785152,SP,20201001,20501020,68203039
3622AATJ3,785153,SP,20201001,20501020,66994646
3622AATK0,785154,SP,20201001,20501020,103805834
3622AATL8,785155,SP,20201001,20501020,71702342
3622AATM6,785156,SP,20201001,20501020,49524394
3622AATN4,785157,SP,20201001,20501020,60486741
3622AATR5,785160,SP,20201001,20501020,36324121
3622AATS3,785161,SP,20201001,20501020,108614600
3622AATT1,785162,SP,20201001,20501020,88434552
3622AATU8,785163,SP,20201001,20501020,46006557
3622AATV6,785164,SP,20201001,20500920,31162731
3622AATW4,785165,SP,20201001,20501020,34900763
3622AATX2,785166,SP,20201001,20501020,66976496
3622AATY0,785167,SP,20201001,20501020,34048203
3622AATZ7,785168,SP,20201001,20501020,60621637
3622AAT20,785169,SP,20201001,20471215,7756023
3622AAT38,785170,SP,20201101,20500520,36925444
3622AAT46,785171,SP,20201101,20490820,21800105
3622AAT53,785172,SP,20201101,20500320,10443726
3622AAT61,785173,SP,20201101,20500315,43100157
3622AAT79,785174,SP,20201101,20480915,52854384
3622AAT87,785175,SP,20201101,20480315,28004049
3622AAT95,785176,SP,20201101,20480115,32112185
3622AAUA0,785177,WA,20201101,20501020,13493794
3622AAUB8,785178,SP,20201101,20501120,167764709
3622AAUC6,785179,SP,20201101,20500320,13227705
3622AAUD4,785180,AP,20201101,20481220,30886210
3622AAUE2,785181,WB,20201101,20501020,8766958
3622AAUH5,785184,SP,20201101,20501120,52227595
3622AAUJ1,785185,SP,20201101,20501120,58180778
3622AAUK8,785186,SP,20201101,20501120,22680047
3622AAUL6,785187,SP,20201101,20501120,25368541
3622AAUM4,785188,SP,20201101,20501120,66258957
